employee_id,name,age,department,salary,city,experience_years,project_count,performance_score,product_purchased,purchase_amount,order_status,rating,bonus,tax_percent
1771,Neha Mehta,47,Support,100507,Delhi,3,13,2.24,Keyboard,29489,Completed,1,12753,9.36
1772,Neha Singh,21,IT,87680,Hyderabad,7,13,2.35,Phone,42210,Completed,3,1051,29.13
1773,Vikas Iyer,45,IT,71273,Bangalore,10,1,4.09,Tablet,51626,Returned,5,12069,11.91
1774,Riya Mehta,39,Marketing,36224,Chennai,9,10,1.84,Keyboard,74398,Pending,2,1832,26.74
1775,Anita Mehta,50,HR,97942,Hyderabad,11,15,3.71,Monitor,67757,Pending,5,10035,10.28
1776,Rohit Joshi,50,Marketing,87582,Pune,10,14,4.7,Phone,58844,Cancelled,4,11146,12.89
1777,Pooja Jadhav,39,HR,63280,Bangalore,14,13,2.05,Laptop,29688,Cancelled,2,19775,26.65
1778,Arjun Singh,23,HR,84410,Kolkata,7,8,1.13,Keyboard,46502,Completed,4,10003,5.74
1779,Arjun Mehta,40,Sales,93537,Bangalore,19,12,2.87,Laptop,5301,Completed,4,13671,23.23
1780,Priya Jadhav,22,Finance,50821,Mumbai,19,5,2.42,Tablet,54930,Returned,3,17571,20.76
1781,Arjun Gupta,52,Support,39583,Chennai,1,12,5.0,Phone,67527,Pending,1,6316,23.82
1782,Karan Singh,25,Finance,100770,Hyderabad,2,5,2.95,Camera,81189,Completed,2,2206,11.86
1783,Pooja Jadhav,57,IT,45051,Delhi,10,0,3.57,Headphones,39683,Returned,3,6572,24.56
1784,Raj Singh,57,IT,113634,Delhi,4,2,3.53,Phone,33182,Completed,4,19328,21.76
1785,Rahul Singh,52,Sales,111130,Pune,4,12,2.48,Keyboard,10461,Pending,1,267,8.18
1786,Vikas Gupta,54,Sales,109449,Kolkata,13,0,4.27,Tablet,71599,Completed,4,4077,27.46
1787,Neha Patel,27,Support,58539,Bangalore,9,2,1.78,Mouse,10393,Pending,2,12797,16.48
1788,Rohit Nair,43,Operations,55618,Delhi,6,6,4.21,Headphones,25647,Cancelled,2,10589,24.17
1789,Priya Patel,51,Support,115432,Chennai,18,3,1.73,Keyboard,59425,Completed,3,15596,15.65
1790,Rahul Jadhav,54,HR,64953,Hyderabad,20,4,1.87,Tablet,49950,Completed,3,7740,29.14
1791,Neha Iyer,43,Operations,31354,Bangalore,1,14,2.86,Laptop,8258,Returned,3,10550,12.68
1792,Arjun Gupta,58,Sales,93087,Bangalore,2,8,3.26,Mouse,18415,Completed,4,10883,29.03
1793,Priya Mehta,59,Support,106615,Hyderabad,8,13,4.97,Camera,69104,Returned,1,3645,17.97
1794,Pooja Gupta,39,Sales,109768,Bangalore,9,2,4.73,Keyboard,78148,Returned,4,3347,12.96
1795,Vikram Singh,49,HR,45061,Bangalore,0,13,1.22,Phone,73299,Cancelled,5,9971,14.42
1796,Karan Jadhav,41,Marketing,117797,Chennai,1,2,4.41,Mouse,50956,Pending,3,4566,18.19
1797,Vikas Jadhav,46,Operations,78271,Mumbai,2,10,3.85,Camera,95138,Completed,3,18459,15.89
1798,Karan Joshi,43,Sales,99947,Hyderabad,10,1,2.91,Keyboard,65845,Cancelled,2,4939,10.66
1799,Rohit Kumar,60,Marketing,89825,Kolkata,9,11,4.91,Camera,3565,Returned,1,5014,23.5
1800,Rahul Iyer,53,Operations,67453,Bangalore,10,13,1.29,Headphones,76272,Pending,3,15850,21.55
1801,Rahul Kumar,36,IT,41680,Bangalore,7,14,2.04,Laptop,12898,Pending,1,6626,19.14
1802,Priya Gupta,39,Finance,53187,Mumbai,7,7,4.44,Tablet,76618,Completed,2,17425,24.7
1803,Amit Gupta,44,Sales,87928,Pune,12,13,3.51,Tablet,24217,Cancelled,3,12620,21.03
1804,Vikas Sharma,57,Marketing,52529,Pune,0,5,2.39,Camera,32166,Completed,2,14943,12.7
1805,Rohit Gupta,41,Support,67720,Kolkata,18,4,1.17,Phone,96896,Returned,4,3370,6.65
1806,Rohit Singh,21,HR,52377,Mumbai,15,4,4.26,Monitor,88879,Pending,4,4625,21.55
1807,Vikas Sharma,31,Sales,99574,Chennai,15,3,1.5,Tablet,71437,Pending,4,121,5.82
1808,Vikas Iyer,35,Sales,97462,Kolkata,15,7,2.1,Laptop,45540,Cancelled,3,10146,18.75
1809,Karan Singh,46,IT,65109,Delhi,12,13,4.77,Phone,90536,Returned,2,4688,9.39
1810,Pooja Sharma,55,Operations,117468,Bangalore,11,4,4.78,Headphones,43099,Pending,3,10096,16.16
1811,Priya Nair,41,Marketing,70117,Delhi,15,11,2.11,Phone,39403,Cancelled,2,3630,12.08
1812,Sneha Mehta,59,Sales,69772,Chennai,16,6,3.37,Tablet,51914,Returned,1,6959,26.37
1813,Vikram Nair,33,Marketing,73518,Bangalore,13,4,2.95,Phone,6186,Pending,3,15620,10.9
1814,Amit Patel,36,HR,45330,Kolkata,8,5,4.33,Tablet,99534,Pending,1,2147,26.67
1815,Rohit Mehta,31,Operations,107093,Kolkata,20,9,4.96,Phone,67573,Returned,3,12871,27.04
1816,Vikas Kumar,35,Sales,73729,Kolkata,20,10,2.24,Laptop,80747,Pending,2,3275,28.21
1817,Pooja Sharma,47,Sales,82677,Delhi,18,10,3.36,Laptop,50358,Pending,4,10943,22.65
1818,Rahul Patel,42,Operations,107856,Pune,15,0,1.82,Phone,77550,Completed,4,12900,16.64
1819,Anita Joshi,47,Finance,46445,Hyderabad,0,11,2.59,Headphones,21464,Cancelled,2,5097,6.5
1820,Sneha Mehta,56,HR,30014,Pune,12,10,4.15,Camera,79624,Pending,2,9284,27.25
1821,Vikram Nair,35,Operations,74311,Kolkata,19,10,2.15,Camera,83794,Returned,3,1364,10.21
1822,Rohit Jadhav,42,Marketing,41280,Bangalore,0,7,4.09,Laptop,25691,Cancelled,3,6380,23.39
1823,Karan Singh,40,Finance,107962,Bangalore,7,15,3.95,Mouse,96574,Cancelled,1,12577,16.97
1824,Sneha Nair,60,HR,99760,Mumbai,8,13,2.92,Mouse,1883,Returned,2,15054,6.95
1825,Neha Kumar,53,HR,87133,Bangalore,1,9,1.01,Tablet,51844,Completed,5,5390,23.96
1826,Karan Gupta,58,Sales,77200,Bangalore,8,14,4.84,Phone,50989,Pending,5,8089,9.38
1827,Anita Gupta,43,HR,110581,Chennai,7,2,3.6,Headphones,37880,Cancelled,3,7751,17.35
1828,Karan Gupta,58,Operations,93972,Mumbai,9,5,2.53,Keyboard,13919,Returned,4,2810,21.61
1829,Sneha Kumar,56,Operations,46763,Pune,3,6,3.64,Laptop,23082,Returned,4,13074,11.04
1830,Sneha Kumar,42,Support,53046,Pune,17,11,1.74,Laptop,87238,Cancelled,4,15715,17.32
1831,Priya Joshi,40,Sales,33835,Mumbai,1,6,4.04,Tablet,56226,Returned,5,9815,21.93
1832,Riya Joshi,43,Marketing,43587,Mumbai,10,7,2.92,Mouse,84388,Cancelled,3,2245,12.89
1833,Pooja Mehta,59,Marketing,112365,Pune,18,8,1.54,Camera,57141,Completed,5,431,24.03
1834,Sneha Jadhav,31,Sales,81264,Hyderabad,7,1,4.7,Tablet,41400,Pending,3,3690,23.57
1835,Vikas Sharma,22,Sales,115882,Mumbai,6,11,1.19,Camera,67853,Returned,1,6596,18.44
1836,Rohit Singh,35,HR,112517,Bangalore,2,1,3.47,Mouse,93067,Cancelled,2,10928,16.47
1837,Rahul Mehta,56,Support,93931,Kolkata,12,11,2.44,Headphones,37153,Completed,5,1586,22.23
1838,Anita Joshi,39,Support,90529,Pune,8,14,2.18,Monitor,49169,Pending,3,11201,18.58
1839,Rohit Kumar,25,Operations,104355,Bangalore,3,3,3.26,Headphones,7126,Pending,5,19173,14.77
1840,Amit Mehta,56,Finance,115051,Bangalore,7,1,4.51,Monitor,65060,Completed,4,13307,13.72
1841,Priya Kumar,54,Support,47485,Chennai,20,2,4.89,Camera,96789,Returned,5,12762,21.87
1842,Karan Sharma,45,HR,105413,Bangalore,13,14,4.72,Headphones,63169,Pending,4,924,23.59
1843,Rohit Patel,60,Marketing,104271,Hyderabad,12,10,3.36,Monitor,76358,Completed,2,13148,8.34
1844,Anita Singh,47,HR,108854,Bangalore,1,8,3.28,Tablet,11108,Pending,4,13612,11.78
1845,Vikas Kumar,36,Finance,62201,Bangalore,18,13,3.3,Tablet,74680,Pending,2,3284,7.38
1846,Arjun Sharma,48,HR,44134,Chennai,2,3,2.41,Monitor,62792,Returned,3,14061,19.6
1847,Anita Iyer,43,Operations,67742,Chennai,4,12,3.99,Phone,79567,Completed,4,12917,28.69
1848,Amit Patel,36,HR,116292,Mumbai,0,10,1.97,Headphones,16148,Cancelled,3,6860,29.87
1849,Riya Kumar,45,Support,46412,Delhi,15,6,4.32,Tablet,83468,Returned,2,12353,20.78
1850,Karan Kumar,42,Finance,92871,Mumbai,17,12,2.38,Laptop,57145,Pending,4,17670,9.25
1851,Rohit Joshi,49,Sales,37235,Hyderabad,19,8,4.29,Keyboard,63318,Pending,4,14830,13.13
1852,Raj Sharma,53,IT,78301,Bangalore,8,8,3.4,Keyboard,10011,Pending,3,11131,9.2
1853,Anita Gupta,28,Support,114118,Bangalore,4,8,4.59,Keyboard,87530,Cancelled,5,1216,6.12
1854,Neha Nair,58,IT,94986,Delhi,3,12,3.55,Camera,53223,Pending,5,18593,18.66
1855,Pooja Jadhav,27,Support,109624,Delhi,7,2,3.86,Headphones,89126,Returned,2,18844,16.6
1856,Riya Jadhav,29,Operations,73627,Delhi,8,8,4.72,Laptop,39859,Cancelled,2,17599,20.55
1857,Rahul Iyer,22,Sales,63705,Delhi,20,11,1.13,Camera,6391,Pending,2,9679,11.72
1858,Neha Singh,59,IT,44797,Kolkata,12,15,4.26,Mouse,1478,Completed,5,17327,17.54
1859,Priya Mehta,31,IT,104381,Delhi,14,3,2.04,Monitor,39329,Pending,3,5576,13.24
1860,Raj Joshi,36,Finance,101974,Pune,5,6,2.1,Camera,27029,Pending,5,1521,8.6
1861,Priya Iyer,51,Sales,43709,Hyderabad,19,9,3.14,Laptop,36899,Cancelled,5,18167,16.0
1862,Karan Sharma,55,Finance,54725,Delhi,10,1,1.16,Keyboard,9704,Returned,1,10074,5.34
1863,Vikram Kumar,28,Operations,75551,Mumbai,18,5,3.03,Monitor,75922,Returned,2,10182,22.58
1864,Vikram Jadhav,46,IT,75151,Kolkata,14,3,2.99,Tablet,82308,Completed,1,10274,22.72
1865,Neha Singh,23,Sales,93442,Chennai,8,6,2.66,Keyboard,38896,Returned,3,436,25.01
1866,Pooja Singh,42,Finance,88740,Mumbai,14,0,4.98,Phone,95317,Returned,2,12996,28.28
1867,Rahul Gupta,50,Finance,58800,Hyderabad,17,12,2.96,Tablet,8303,Cancelled,1,7328,5.92
1868,Rohit Mehta,53,Marketing,58854,Hyderabad,7,6,1.6,Tablet,85064,Cancelled,5,13600,9.17
1869,Raj Singh,41,Support,79706,Bangalore,1,10,4.37,Tablet,28598,Pending,2,13303,12.62
1870,Vikas Mehta,21,IT,102963,Kolkata,15,1,1.85,Tablet,83517,Pending,4,2455,22.53
1871,Rahul Patel,57,Sales,91091,Hyderabad,7,10,1.08,Tablet,51468,Returned,4,13738,8.59
1872,Karan Patel,55,Support,66482,Kolkata,20,0,1.97,Camera,55685,Pending,4,6197,27.68
1873,Rahul Iyer,51,Marketing,56667,Bangalore,7,1,1.72,Laptop,10489,Completed,1,18821,6.27
1874,Amit Gupta,46,IT,74041,Bangalore,16,10,3.11,Keyboard,87316,Returned,5,852,19.48
1875,Anita Patel,33,Finance,93702,Delhi,16,11,2.52,Tablet,40755,Returned,3,14875,17.88
1876,Pooja Iyer,59,Operations,63175,Delhi,10,5,1.64,Mouse,26416,Completed,1,11806,16.29
1877,Raj Kumar,55,Marketing,69106,Hyderabad,3,1,4.57,Phone,3670,Cancelled,2,5669,15.41
1878,Vikram Nair,29,Marketing,106060,Delhi,19,13,4.35,Monitor,98432,Returned,4,18245,15.52
1879,Riya Nair,25,Marketing,98387,Chennai,10,5,4.68,Keyboard,27090,Pending,4,10855,22.82
1880,Karan Nair,42,Finance,35158,Bangalore,15,0,1.43,Keyboard,67313,Cancelled,5,16090,9.51
1881,Sneha Gupta,52,Support,58537,Delhi,18,0,3.95,Monitor,13346,Cancelled,5,9560,24.62
1882,Rahul Nair,48,Finance,48960,Pune,15,4,1.35,Tablet,46496,Cancelled,1,6642,21.01
1883,Rahul Nair,30,Operations,60956,Chennai,12,6,1.6,Keyboard,28474,Completed,2,17233,27.83
1884,Arjun Joshi,54,Operations,56667,Bangalore,12,2,3.38,Mouse,92411,Cancelled,4,12208,13.52
1885,Raj Mehta,49,IT,64687,Pune,0,7,2.72,Laptop,23019,Cancelled,5,12490,8.6
1886,Rahul Iyer,57,Marketing,72301,Pune,7,15,4.5,Tablet,68537,Cancelled,5,5173,23.18
1887,Pooja Iyer,36,HR,50261,Kolkata,17,13,4.37,Camera,32869,Cancelled,5,7737,5.53
1888,Vikram Joshi,60,Operations,72362,Bangalore,2,3,4.31,Keyboard,94441,Completed,1,11379,6.49
1889,Rahul Kumar,37,HR,47436,Mumbai,4,4,1.19,Phone,88198,Pending,1,4891,9.5
1890,Priya Jadhav,55,HR,33284,Mumbai,20,11,1.7,Laptop,23682,Returned,3,10675,6.79
1891,Neha Sharma,43,IT,103111,Mumbai,0,6,4.2,Camera,70970,Completed,3,6605,29.63
1892,Amit Mehta,51,Sales,83718,Bangalore,15,9,4.45,Laptop,92478,Returned,2,3505,28.38
1893,Arjun Mehta,32,Support,117736,Chennai,9,11,2.07,Mouse,61370,Completed,4,4197,19.59
1894,Rohit Gupta,43,HR,93532,Bangalore,12,15,2.71,Headphones,68083,Cancelled,2,9255,16.99
1895,Anita Joshi,47,HR,93310,Delhi,2,14,1.24,Phone,82156,Cancelled,1,19687,16.44
1896,Sneha Jadhav,34,HR,69412,Chennai,16,4,4.71,Camera,77358,Returned,1,13508,28.5
1897,Anita Mehta,21,IT,59742,Pune,2,5,4.93,Camera,18357,Cancelled,1,10572,5.22
1898,Sneha Jadhav,41,Support,79754,Delhi,1,11,3.42,Headphones,24497,Pending,2,5906,20.52
1899,Anita Iyer,26,Operations,44032,Kolkata,11,15,4.93,Mouse,1175,Completed,5,9650,20.78
1900,Karan Mehta,45,Finance,86569,Kolkata,5,15,3.1,Camera,21247,Returned,2,17288,21.28
1901,Rahul Jadhav,58,Operations,69937,Chennai,12,3,3.39,Mouse,33966,Cancelled,2,13256,25.86
1902,Rohit Jadhav,28,Finance,60648,Kolkata,6,8,4.0,Laptop,37820,Pending,3,7295,5.26
1903,Vikas Mehta,60,Sales,60153,Kolkata,12,15,1.02,Tablet,30404,Cancelled,1,19626,20.1
1904,Arjun Jadhav,25,Support,71770,Kolkata,9,8,1.18,Mouse,20547,Returned,2,5174,5.46
1905,Neha Iyer,53,IT,105932,Hyderabad,16,2,2.95,Phone,32248,Completed,5,11593,24.78
1906,Karan Sharma,44,Sales,99761,Mumbai,18,5,3.69,Camera,71542,Cancelled,3,3657,16.77
1907,Rahul Gupta,42,Marketing,101732,Hyderabad,18,14,1.82,Headphones,31813,Pending,1,4491,29.85
1908,Priya Gupta,29,Sales,101733,Kolkata,12,7,4.85,Camera,8381,Cancelled,5,4939,28.42
1909,Riya Mehta,46,Support,43533,Pune,7,13,3.87,Tablet,12857,Pending,4,12340,20.65
1910,Amit Patel,42,Finance,113702,Mumbai,8,11,1.41,Camera,36216,Cancelled,3,1123,9.03
1911,Riya Nair,36,Sales,95216,Pune,11,7,4.58,Tablet,99238,Cancelled,5,15738,9.99
1912,Priya Kumar,30,IT,73135,Delhi,14,10,1.76,Monitor,2920,Completed,3,10707,23.78
1913,Anita Mehta,31,Sales,39213,Chennai,7,13,1.01,Tablet,18527,Pending,1,16729,15.68
1914,Sneha Gupta,26,IT,70491,Hyderabad,9,3,1.13,Monitor,16864,Cancelled,5,18413,6.01
1915,Amit Joshi,42,Marketing,35452,Delhi,16,12,4.04,Keyboard,45889,Returned,1,1755,28.08
1916,Vikram Kumar,31,Sales,89485,Chennai,16,7,2.87,Monitor,8858,Returned,2,11559,20.41
1917,Priya Sharma,39,Operations,47331,Pune,5,3,2.18,Monitor,39801,Cancelled,4,11141,18.7
1918,Rahul Jadhav,52,Marketing,56694,Mumbai,11,9,2.29,Keyboard,60553,Returned,2,17547,27.13
1919,Pooja Sharma,55,Support,59240,Chennai,2,12,1.63,Keyboard,34523,Completed,2,15719,20.59
1920,Anita Sharma,50,IT,69771,Pune,10,11,3.64,Mouse,10389,Completed,4,13178,18.15
1921,Riya Iyer,52,IT,115507,Kolkata,16,7,2.06,Camera,53720,Completed,1,9898,5.46
1922,Karan Gupta,44,Sales,105858,Bangalore,12,11,4.25,Monitor,7856,Cancelled,4,17481,8.39
1923,Pooja Mehta,45,Operations,115092,Hyderabad,13,8,2.15,Monitor,16765,Returned,5,19134,18.52
1924,Neha Singh,42,Finance,66149,Pune,2,3,3.28,Camera,14748,Pending,3,1319,6.47
1925,Priya Nair,28,Finance,75548,Bangalore,13,6,4.85,Phone,27338,Pending,3,10114,7.25
1926,Anita Iyer,44,HR,37733,Chennai,17,12,2.27,Keyboard,27127,Returned,2,18966,17.29
1927,Rohit Singh,31,Marketing,68468,Hyderabad,15,1,3.79,Mouse,94501,Cancelled,2,4422,23.0
1928,Rahul Nair,52,IT,51652,Hyderabad,8,12,3.22,Monitor,20505,Cancelled,3,12493,8.1
1929,Rahul Iyer,50,IT,48521,Delhi,16,5,4.76,Monitor,66139,Cancelled,5,3633,8.62
1930,Amit Patel,42,IT,37680,Delhi,19,6,4.57,Camera,17729,Pending,4,18457,24.54
1931,Amit Kumar,32,Finance,78485,Bangalore,17,7,1.59,Camera,55534,Pending,3,9735,25.51
1932,Sneha Kumar,46,Sales,65780,Bangalore,6,7,2.03,Tablet,31454,Returned,3,4785,15.61
1933,Rohit Joshi,22,Marketing,93599,Mumbai,17,7,2.01,Camera,45460,Completed,5,5082,19.42
1934,Rohit Gupta,44,Support,84759,Hyderabad,9,5,2.52,Keyboard,66665,Returned,5,17787,22.33
1935,Sneha Gupta,60,HR,54009,Kolkata,20,13,2.45,Camera,2561,Completed,2,5410,9.43
1936,Priya Sharma,22,Finance,94964,Bangalore,6,6,1.49,Phone,65644,Completed,2,3699,16.8
1937,Priya Joshi,36,Marketing,111231,Hyderabad,7,7,3.73,Mouse,40717,Cancelled,5,5907,20.06
1938,Riya Joshi,48,HR,35075,Delhi,6,13,3.91,Laptop,66691,Pending,1,10504,11.75
1939,Amit Singh,59,Operations,78912,Hyderabad,0,14,4.28,Mouse,77810,Cancelled,5,8351,5.76
1940,Arjun Kumar,55,Marketing,61885,Pune,15,14,2.21,Tablet,28390,Completed,2,15460,18.33
1941,Neha Jadhav,42,Support,36941,Hyderabad,10,12,4.64,Keyboard,25786,Returned,1,2176,23.04
1942,Pooja Kumar,40,HR,99481,Chennai,6,3,1.24,Phone,11566,Cancelled,4,5313,16.57
1943,Arjun Joshi,41,HR,113073,Kolkata,20,8,3.15,Phone,29605,Pending,3,749,8.57
1944,Rahul Mehta,58,Support,87466,Chennai,4,7,3.88,Keyboard,17039,Cancelled,2,16016,8.34
1945,Vikas Sharma,58,Operations,107727,Mumbai,18,12,4.26,Headphones,36924,Pending,5,9081,16.12
1946,Rohit Kumar,55,IT,50750,Kolkata,18,2,2.85,Keyboard,33515,Pending,4,5130,15.78
1947,Sneha Kumar,41,IT,61793,Bangalore,5,5,1.23,Phone,47763,Cancelled,4,10535,22.31
1948,Anita Sharma,37,Operations,86429,Chennai,19,1,4.01,Mouse,45606,Completed,5,3472,8.38
1949,Raj Jadhav,23,Sales,76372,Kolkata,15,2,2.09,Mouse,36179,Pending,3,4103,15.26
1950,Riya Gupta,60,Sales,101416,Bangalore,1,11,2.73,Tablet,92348,Completed,2,10861,9.75
1951,Raj Kumar,50,IT,108724,Kolkata,3,9,1.31,Keyboard,92035,Cancelled,1,16665,29.75
1952,Vikram Jadhav,44,Support,53283,Mumbai,1,6,4.14,Tablet,32135,Cancelled,1,14311,18.37
1953,Rahul Patel,23,IT,111586,Mumbai,2,11,3.09,Headphones,46347,Completed,5,9610,23.32
1954,Arjun Joshi,29,Operations,109237,Chennai,4,4,4.21,Tablet,4667,Completed,3,5048,21.75
1955,Riya Patel,30,Support,103841,Hyderabad,5,2,1.79,Tablet,37659,Cancelled,4,527,13.2
1956,Arjun Kumar,25,IT,86846,Hyderabad,0,10,2.92,Tablet,29799,Returned,2,5939,5.63
1957,Anita Iyer,57,Operations,91463,Hyderabad,9,13,1.13,Tablet,17918,Returned,1,7884,7.64
1958,Rahul Joshi,60,Operations,86062,Hyderabad,17,5,2.65,Laptop,11135,Cancelled,5,14845,11.24
1959,Vikas Iyer,53,Finance,36603,Mumbai,20,8,4.54,Camera,95631,Returned,4,6183,25.78
1960,Sneha Kumar,36,Finance,107882,Kolkata,4,2,2.72,Monitor,19165,Cancelled,2,16140,8.6
1961,Rohit Patel,55,HR,105045,Kolkata,8,2,3.04,Camera,12881,Completed,1,17001,20.52
1962,Raj Sharma,54,Marketing,104874,Bangalore,14,1,3.75,Tablet,51030,Returned,4,15475,23.88
1963,Riya Joshi,28,Marketing,99712,Hyderabad,6,11,3.97,Keyboard,24664,Completed,5,18396,25.16
1964,Vikas Patel,58,Support,99945,Pune,16,11,2.85,Headphones,42727,Returned,1,17433,26.49
1965,Rohit Kumar,36,HR,76253,Pune,6,12,2.23,Mouse,11360,Pending,1,6953,8.4
1966,Priya Gupta,36,Support,100571,Bangalore,1,1,4.28,Monitor,13741,Cancelled,1,15484,22.69
1967,Neha Iyer,28,HR,117803,Chennai,14,10,2.12,Camera,22494,Pending,5,6435,29.16
1968,Arjun Joshi,34,IT,31617,Chennai,10,11,2.1,Headphones,38030,Cancelled,2,189,11.29
1969,Raj Nair,25,Marketing,59051,Mumbai,4,11,1.96,Monitor,31521,Pending,2,3774,25.37
1970,Sneha Sharma,51,Marketing,35848,Pune,6,4,3.16,Phone,11389,Completed,2,2666,5.44
1971,Rohit Jadhav,38,Sales,34922,Kolkata,19,9,1.02,Mouse,63802,Completed,1,10912,19.77
1972,Sneha Patel,40,HR,43526,Delhi,5,15,4.94,Laptop,25764,Cancelled,1,5700,8.22
1973,Pooja Gupta,32,IT,92759,Mumbai,3,0,3.54,Keyboard,10554,Pending,4,8485,25.36
1974,Arjun Nair,50,Support,119182,Mumbai,6,11,1.16,Tablet,74409,Cancelled,3,8295,18.48
1975,Pooja Jadhav,54,Support,117601,Hyderabad,14,15,3.74,Tablet,52559,Cancelled,5,17486,24.27
1976,Rahul Iyer,27,Marketing,35933,Delhi,8,1,2.45,Laptop,72232,Completed,5,18302,26.34
1977,Raj Sharma,31,IT,50658,Kolkata,15,9,3.79,Phone,49033,Pending,1,15857,14.15
1978,Rahul Nair,31,Operations,66506,Mumbai,13,7,3.61,Tablet,72814,Completed,2,3860,29.29
1979,Amit Sharma,23,Marketing,119994,Bangalore,13,15,3.99,Keyboard,91560,Returned,4,3367,27.88
1980,Priya Nair,49,IT,103774,Hyderabad,13,8,2.81,Tablet,76902,Cancelled,2,17555,11.56
1981,Pooja Jadhav,32,Finance,50413,Kolkata,10,9,3.25,Headphones,3617,Returned,4,17813,6.71
1982,Neha Jadhav,29,Sales,65160,Pune,7,4,1.98,Mouse,95935,Pending,2,11764,26.65
1983,Vikas Sharma,43,Sales,93251,Delhi,6,2,2.62,Phone,68581,Pending,1,14052,10.29
1984,Arjun Singh,35,Operations,47622,Hyderabad,17,15,1.08,Camera,41836,Completed,3,18638,29.52
1985,Rahul Gupta,33,Marketing,73412,Kolkata,10,13,1.83,Keyboard,47866,Pending,2,13915,10.47
1986,Amit Gupta,54,Operations,32630,Kolkata,9,6,1.85,Keyboard,70221,Returned,1,19503,6.18
1987,Vikram Sharma,40,Support,40102,Mumbai,11,13,2.88,Keyboard,26476,Pending,4,4844,6.64
1988,Anita Patel,28,Sales,43336,Chennai,14,0,2.86,Tablet,6406,Completed,4,8464,24.05
1989,Neha Gupta,43,HR,54701,Chennai,9,6,3.18,Keyboard,68784,Cancelled,5,1713,25.11
1990,Amit Kumar,55,Operations,72881,Bangalore,10,11,4.32,Headphones,18669,Pending,2,13426,17.06
1991,Priya Sharma,52,Finance,57929,Hyderabad,14,8,1.69,Monitor,64025,Pending,1,13177,25.74
1992,Pooja Singh,51,Marketing,63032,Hyderabad,16,8,4.82,Mouse,11085,Cancelled,2,13999,11.61
1993,Priya Mehta,53,Sales,44735,Delhi,9,1,4.11,Monitor,14801,Pending,1,16001,29.87
1994,Rahul Sharma,45,HR,49561,Kolkata,15,14,4.17,Laptop,27964,Returned,4,9891,18.5
1995,Sneha Singh,43,IT,63211,Pune,19,0,1.06,Camera,18366,Cancelled,5,6888,11.26
1996,Priya Nair,42,Sales,63968,Hyderabad,16,11,1.38,Headphones,88311,Cancelled,1,5401,28.04
1997,Pooja Joshi,57,Sales,89150,Hyderabad,5,0,1.18,Headphones,85001,Pending,1,8609,5.58
1998,Rohit Jadhav,25,Finance,43785,Pune,5,6,4.17,Laptop,83178,Cancelled,5,17258,28.18
1999,Raj Sharma,55,Operations,76186,Pune,13,13,1.18,Laptop,55319,Returned,4,120,24.27
2000,Neha Jadhav,39,Support,53838,Delhi,8,8,4.53,Monitor,79035,Pending,2,13423,26.24
2001,Anita Nair,50,Finance,50713,Chennai,17,1,4.99,Phone,68483,Completed,2,18319,12.53
2002,Raj Sharma,53,Marketing,54657,Pune,9,4,2.25,Phone,23150,Completed,4,6010,29.23
2003,Vikas Jadhav,57,Sales,94060,Hyderabad,19,6,1.36,Mouse,62363,Cancelled,4,13533,21.16
2004,Sneha Mehta,49,Finance,111887,Delhi,13,2,1.72,Mouse,77382,Returned,4,9400,18.92
2005,Anita Mehta,44,Finance,95674,Hyderabad,15,3,1.64,Phone,62257,Returned,1,1240,9.28
2006,Riya Singh,32,HR,95014,Mumbai,17,10,1.19,Tablet,60168,Cancelled,3,10684,6.62
2007,Arjun Patel,27,IT,64941,Pune,10,1,2.75,Laptop,2347,Returned,2,5871,23.16
2008,Sneha Singh,35,IT,44949,Delhi,18,13,2.89,Mouse,32322,Completed,4,13024,26.83
2009,Anita Nair,34,Marketing,102892,Delhi,7,7,3.07,Keyboard,90920,Cancelled,1,5177,5.44
2010,Arjun Gupta,33,Support,101119,Hyderabad,18,0,1.31,Monitor,40993,Returned,1,17642,18.45
2011,Karan Gupta,42,HR,74313,Bangalore,2,5,1.6,Keyboard,49467,Returned,4,8510,21.51
2012,Pooja Joshi,47,Sales,98779,Kolkata,8,2,4.28,Phone,74109,Completed,3,9864,23.15
2013,Pooja Jadhav,32,Operations,56425,Kolkata,11,7,2.87,Keyboard,76703,Pending,4,5453,19.86
2014,Karan Joshi,23,HR,68210,Hyderabad,19,1,1.16,Laptop,25390,Pending,1,6225,21.56
2015,Raj Nair,44,Finance,68565,Pune,19,3,2.15,Phone,1288,Cancelled,4,14307,9.17
2016,Vikram Kumar,33,Marketing,42932,Chennai,19,9,3.39,Tablet,17703,Cancelled,4,16974,9.97
2017,Vikas Sharma,32,Operations,36105,Kolkata,8,2,4.67,Mouse,72946,Pending,4,2721,6.58
2018,Priya Joshi,57,IT,90124,Delhi,4,0,2.52,Laptop,20371,Completed,5,7598,21.9
2019,Rohit Nair,41,Marketing,34571,Delhi,5,0,2.74,Mouse,29309,Cancelled,5,6616,20.18
2020,Karan Kumar,32,IT,98153,Mumbai,16,9,3.22,Tablet,15761,Returned,3,6316,5.81
2021,Karan Iyer,39,Sales,93422,Delhi,15,15,1.55,Phone,33480,Returned,4,18243,6.81
2022,Vikram Mehta,53,Marketing,72838,Delhi,10,10,4.64,Phone,25546,Cancelled,1,17424,6.65
